run_name,config_name,split_id,split_seed,train_seed,checkpoint_step,total_timesteps,group,success_rate,avg_return,std_return,avg_steps,std_steps,avg_first_success_step,episodes,model_path,vecnormalize_path
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,80000,500000,test,1.0,44.502969981134406,1.5639690227574161,37.0,1.4142135623730951,37.0,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_80000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_180000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,80000,500000,train,1.0,46.62768304940747,2.761868247433071,38.266666666666666,1.5260697523012796,38.266666666666666,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_80000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_180000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,85000,500000,test,1.0,44.54707761927931,1.4125597176723703,37.2,1.16619037896906,37.2,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_85000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_185000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,85000,500000,train,1.0,46.36696876612301,2.8698646203646687,38.266666666666666,1.5114378731672846,38.266666666666666,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_85000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_185000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,90000,500000,test,1.0,46.32583155054571,2.8994274094920645,37.4,1.2,37.4,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_90000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_190000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,90000,500000,train,1.0,46.91816056760737,3.9638316725361635,38.266666666666666,1.5972198067614587,38.266666666666666,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_90000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_190000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,95000,500000,test,1.0,48.8252530612375,5.823511480820295,37.4,1.2,37.4,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_95000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_195000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,95000,500000,train,0.9777777777777777,87.36386124904432,261.03860242699915,48.666666666666664,68.05781855647935,38.40909090909091,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_95000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_195000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,100000,500000,test,1.0,55.83419045382065,7.063805900907185,37.2,1.16619037896906,37.2,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_100000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_100000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,100000,500000,train,1.0,57.7677008095453,6.440771405002484,38.31111111111111,1.6305721180305903,38.31111111111111,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_100000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_100000_steps.pkl
