config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
420000,1012.7022358033853,1378.8730202970958,1488.6663866273295,1587.1492926276055,1221.1482480438888,988.5649820559559,1456.677771187719,1194.0753085420727,,
430000,1553.0552820137848,1404.1060739791103,1360.550783264048,1538.7296770333644,1124.701325837455,974.7224655575814,1091.264099461148,1249.7652269400364,,
440000,794.6142811949254,1252.3899507488177,1379.7245124330855,1401.9952380738407,838.9801795353065,846.3643550898702,999.3788830930647,1310.2780339596322,,
450000,1422.3065753050782,1382.455936739654,1239.019785479001,1454.3829371900495,1118.824144376054,1002.6279934361346,1303.417463592609,1315.1136813452144,1142.5291256737887,859.8814948750793
460000,1048.9568684797491,1226.247505594869,1298.5010679139164,1550.3254806091606,1051.1438556981614,744.1697510842016,1150.1480072989023,1104.549860916751,,
470000,670.1856430608692,1220.6135604578044,1229.5924396779722,1561.179397526134,991.7984270362091,998.205067060732,1163.4933151860284,1119.3978714588218,,
480000,1099.1644499495146,1136.1984792365492,1388.0287262215647,1617.5607946067914,934.7848174019249,1043.4661746206455,1061.8225022292168,1084.8650227034263,,
490000,1227.8871723471718,1206.4674384493208,1631.8616190287999,1539.0163729840363,1019.3606773244221,1011.2799329236898,1440.647609592729,1015.8672387586546,,
500000,882.7514925905119,1195.041934723118,1701.5993144501776,2079.1881043227236,951.0649064418765,1110.271439337577,1198.015886832394,1190.092482603526,1039.90405024518,1036.3982294079694
510000,1260.1769033845599,1171.7261933051097,1639.9916453137153,1769.362824562036,1333.6920545402304,999.9395891657452,1620.3225291965246,1240.0206001764977,,
520000,1483.5667920426208,1069.1119645219871,1706.8328492973565,1705.9715773186479,1244.219064445819,1161.0492793844141,1472.6644232051392,1237.88914509074,,
530000,1051.9914174511528,857.249416815794,1903.0608621006027,1744.8142042237541,1508.4912996766689,1007.5396240550532,1616.298624414547,1263.42073991971,,
540000,1021.4384268226711,981.7620866002719,1768.8669387026832,1885.4631199386736,1169.1409238974793,1044.0173487741195,1676.8906999944913,1397.9039546665504,,
550000,1084.6095787097777,858.3429454488921,1472.154395946647,1601.1587848318818,1037.449108279762,900.5608202855612,1033.7421105647486,1274.1993832283229,913.9265583312302,708.7680164900828
560000,863.4780682578682,836.4295273996497,1403.4304594531727,1672.1023477394824,748.073382955137,841.8990586475722,1126.8441995632857,1291.9330188941105,,
570000,990.5761939156458,808.271062301205,1236.8122748602468,1581.5710865086887,970.8586120559834,842.6830115735162,1083.660359156869,1201.6235091266262,,
580000,680.5464265961242,727.321803756736,1702.8750747537767,1609.3850656207421,756.5858096231908,949.6307495353424,1190.2640949707952,1044.2452097032808,,
590000,760.6239551555441,739.9306911479719,1692.238701591558,1704.1655084786628,1014.237747462172,998.4623004500266,1324.0494683682057,1218.850940011814,,
600000,970.5974571006133,737.9405761728888,1609.0803127055347,1736.9410595228655,917.9654605682172,913.3441972419193,1358.1267919089144,1046.0222410720683,552.7105043336512,472.06008172180174
